1914	5	"(43)<regular.RegularExpression: void <init>()>""(43)<regular.RegularExpression: void <init>()>"	11054regular.RegularExpression.<init>()V:42:2:44:3	x	(43)regular.RegularExpression:<init>()regular.RegularExpression.<init>()	847regular.RegularExpression.<init>()V:43	2763regular.RegularExpression.<init>():void:RegularExpression.java:39:1:44:2	91
6642	6	"(195)<gui.environment.Profile: java.lang.String getColor()>""(195)<gui.environment.Profile: java.lang.String getColor()>"	9488gui.environment.Profile.getColor()Ljava/lang/String;:194:2:196:3	1816gui.environment.Profile.getColor():-1:-1:-1:-1	gui.environment.Profile:getColor()gui.environment.Profile.getColor()	2374gui.environment.Profile.getColor()Ljava/lang/String;:195	2806gui.environment.Profile.getColor():java.lang.String:Profile.java:190:1:196:2	95
6753	5	"(214)<gui.action.MultipleCYKSimulateAction$4: void actionPerformed(java.awt.event.ActionEvent)>""(214)<gui.action.MultipleCYKSimulateAction$4: void actionPerformed(java.awt.event.ActionEvent)>"	10559gui.action.MultipleCYKSimulateAction$4.actionPerformed(Ljava/awt/event/ActionEvent;)V:213:4:219:5	2035gui.action.MultipleCYKSimulateAction$4.actionPerformed(java.awt.event.ActionEvent):213:16:219:4	(214)gui.action.MultipleCYKSimulateAction$4:actionPerformed(java.awt.event.ActionEvent)gui.action.MultipleCYKSimulateAction$4.actionPerformed(java.awt.event.ActionEvent)	x	2393gui.action.MultipleCYKSimulateAction$30.actionPerformed(java.awt.event.ActionEvent):void:MultipleCYKSimulateAction.java:213:3:219:4	79
6738	5	"(122)<gui.action.FileNameExtensionFilter: void <init>(java.lang.String,java.lang.String[])>""(122)<gui.action.FileNameExtensionFilter: void <init>(java.lang.String,java.lang.String[])>"	11567gui.action.FileNameExtensionFilter.<init>(Ljava/lang/String;[Ljava/lang/String;)V:122:5:125:6	1950gui.action.FileNameExtensionFilter.FileNameExtensionFilter(java.lang.String,java.lang.String[]):122:12:125:5	(122)gui.action.FileNameExtensionFilter:<init>(java.lang.String,java.lang.String[])gui.action.FileNameExtensionFilter.<init>(java.lang.String,java.lang.String[])	x	2634gui.action.FileNameExtensionFilter.<init>(java.lang.String;java.lang.String[]):void:SaveGraphUtility.java:122:4:125:5	79
9067	1	x	x	x	gui.action.MultipleSimulateAction$10$2:<init>(gui.action.MultipleSimulateAction$10)gui.action.MultipleSimulateAction$10$2.<init>(gui.action.MultipleSimulateAction$10)	x	x	8
6780	5	"(169)<gui.action.ConvertAutomatonToGrammarAction$6: void actionPerformed(java.awt.event.ActionEvent)>""(169)<gui.action.ConvertAutomatonToGrammarAction$6: void actionPerformed(java.awt.event.ActionEvent)>"	9665gui.action.ConvertAutomatonToGrammarAction$6.actionPerformed(Ljava/awt/event/ActionEvent;)V:168:4:170:5	1863gui.action.ConvertAutomatonToGrammarAction$6.actionPerformed(java.awt.event.ActionEvent):168:16:170:4	(169)gui.action.ConvertAutomatonToGrammarAction$6:actionPerformed(java.awt.event.ActionEvent)gui.action.ConvertAutomatonToGrammarAction$6.actionPerformed(java.awt.event.ActionEvent)	x	2309gui.action.ConvertAutomatonToGrammarAction$25.actionPerformed(java.awt.event.ActionEvent):void:ConvertAutomatonToGrammarAction.java:168:3:170:4	79
6688	5	"(87)<gui.action.MultipleCYKSimulateAction: void <init>(grammar.Grammar,grammar.Grammar,gui.environment.Environment)>""(87)<gui.action.MultipleCYKSimulateAction: void <init>(grammar.Grammar,grammar.Grammar,gui.environment.Environment)>"	10504gui.action.MultipleCYKSimulateAction.<init>(Lgrammar/Grammar;Lgrammar/Grammar;Lgui/environment/Environment;)V:86:2:91:3	2023gui.action.MultipleCYKSimulateAction.MultipleCYKSimulateAction(grammar.Grammar,grammar.Grammar,gui.environment.Environment):86:9:91:2	(87)gui.action.MultipleCYKSimulateAction:<init>(grammar.Grammar,grammar.Grammar,gui.environment.Environment)gui.action.MultipleCYKSimulateAction.<init>(grammar.Grammar,grammar.Grammar,gui.environment.Environment)	x	2369gui.action.MultipleCYKSimulateAction.<init>(grammar.Grammar;grammar.Grammar;gui.environment.Environment):void:MultipleCYKSimulateAction.java:86:1:91:2	79
9068	1	x	x	x	gui.action.MultipleCYKSimulateAction:initializeTable(java.lang.Object)gui.action.MultipleCYKSimulateAction.initializeTable(java.lang.Object)	x	x	8
9069	1	x	x	x	gui.action.MultipleCYKSimulateAction$2:<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)gui.action.MultipleCYKSimulateAction$2.<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)	x	x	8
9070	1	x	x	x	gui.action.MultipleCYKSimulateAction$3:<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)gui.action.MultipleCYKSimulateAction$3.<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)	x	x	8
9071	1	x	x	x	gui.action.MultipleCYKSimulateAction$4:<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)gui.action.MultipleCYKSimulateAction$4.<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)	x	x	8
9072	1	x	x	x	gui.action.MultipleCYKSimulateAction$5:<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)gui.action.MultipleCYKSimulateAction$5.<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)	x	x	8
9073	1	x	x	x	gui.action.MultipleCYKSimulateAction$6:<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)gui.action.MultipleCYKSimulateAction$6.<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)	x	x	8
9074	1	x	x	x	gui.action.MultipleCYKSimulateAction$7:<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)gui.action.MultipleCYKSimulateAction$7.<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)	x	x	8
9075	1	x	x	x	gui.action.MultipleCYKSimulateAction$8:<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)gui.action.MultipleCYKSimulateAction$8.<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)	x	x	8
9076	1	x	x	x	gui.action.MultipleCYKSimulateAction$9:<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)gui.action.MultipleCYKSimulateAction$9.<init>(gui.action.MultipleCYKSimulateAction,java.lang.String)	x	x	8
9077	1	x	x	x	gui.action.MultipleCYKSimulateAction:getComponentTitle()gui.action.MultipleCYKSimulateAction.getComponentTitle()	x	x	8
9078	1	x	x	x	gui.action.MultipleCYKSimulateAction$10:<init>(gui.action.MultipleCYKSimulateAction)gui.action.MultipleCYKSimulateAction$10.<init>(gui.action.MultipleCYKSimulateAction)	x	x	8
6691	5	"(536)<gui.action.MultipleCYKSimulateAction: int getMachineIndexBySelectedRow(javax.swing.JTable)>""(536)<gui.action.MultipleCYKSimulateAction: int getMachineIndexBySelectedRow(javax.swing.JTable)>"	10569gui.action.MultipleCYKSimulateAction.getMachineIndexBySelectedRow(Ljavax/swing/JTable;)I:534:2:540:3	2038gui.action.MultipleCYKSimulateAction.getMachineIndexBySelectedRow(javax.swing.JTable):534:14:540:2	(535)gui.action.MultipleCYKSimulateAction:getMachineIndexBySelectedRow(javax.swing.JTable)gui.action.MultipleCYKSimulateAction.getMachineIndexBySelectedRow(javax.swing.JTable)	x	2398gui.action.MultipleCYKSimulateAction.getMachineIndexBySelectedRow(javax.swing.JTable):int:MultipleCYKSimulateAction.java:534:1:540:2	79
9079	1	x	x	x	gui.action.MultipleCYKSimulateAction$12:<init>(gui.action.MultipleCYKSimulateAction)gui.action.MultipleCYKSimulateAction$12.<init>(gui.action.MultipleCYKSimulateAction)	x	x	8
1456	5	"(51)<gui.action.CloseWindowAction: void <init>(gui.environment.EnvironmentFrame)>""(51)<gui.action.CloseWindowAction: void <init>(gui.environment.EnvironmentFrame)>"	9408gui.action.CloseWindowAction.<init>(Lgui/environment/EnvironmentFrame;)V:50:2:55:3	1798gui.action.CloseWindowAction.CloseWindowAction(gui.environment.EnvironmentFrame):50:9:55:2	(51)gui.action.CloseWindowAction:<init>(gui.environment.EnvironmentFrame)gui.action.CloseWindowAction.<init>(gui.environment.EnvironmentFrame)	x	2641gui.action.CloseWindowAction.<init>(gui.environment.EnvironmentFrame):void:CloseWindowAction.java:43:1:55:2	79
9080	1	x	x	x	gui.action.CloseWindowAction:putValue(java.lang.String,java.lang.Object)gui.action.CloseWindowAction.putValue(java.lang.String,java.lang.Object)	x	x	8
6781	5	"(61)<gui.action.CloseWindowAction: void actionPerformed(java.awt.event.ActionEvent)>""(61)<gui.action.CloseWindowAction: void actionPerformed(java.awt.event.ActionEvent)>"	9415gui.action.CloseWindowAction.actionPerformed(Ljava/awt/event/ActionEvent;)V:60:2:62:3	1799gui.action.CloseWindowAction.actionPerformed(java.awt.event.ActionEvent):60:14:62:2	(61)gui.action.CloseWindowAction:actionPerformed(java.awt.event.ActionEvent)gui.action.CloseWindowAction.actionPerformed(java.awt.event.ActionEvent)	x	2642gui.action.CloseWindowAction.actionPerformed(java.awt.event.ActionEvent):void:CloseWindowAction.java:57:1:62:2	79
9081	1	x	x	x	gui.action.LambdaHighlightAction$LambdaPane:add(java.awt.Component,java.lang.Object)gui.action.LambdaHighlightAction$LambdaPane.add(java.awt.Component,java.lang.Object)	x	x	8
1459	2	"(894)<gui.action.BatchMultipleSimulateAction: int access$1(gui.action.BatchMultipleSimulateAction,javax.swing.JTable)>""(894)<gui.action.BatchMultipleSimulateAction: int access$1(gui.action.BatchMultipleSimulateAction,javax.swing.JTable)>"	x	x	gui.action.BatchMultipleSimulateAction:access$1(gui.action.BatchMultipleSimulateAction,javax.swing.JTable)gui.action.BatchMultipleSimulateAction.access$1(gui.action.BatchMultipleSimulateAction,javax.swing.JTable)	x	x	9
9082	1	x	x	x	gui.action.BatchMultipleSimulateAction:getObject()gui.action.BatchMultipleSimulateAction.getObject()	x	x	8
9083	1	x	x	x	gui.action.BatchMultipleSimulateAction$6$1:<init>(gui.action.BatchMultipleSimulateAction$6)gui.action.BatchMultipleSimulateAction$6$1.<init>(gui.action.BatchMultipleSimulateAction$6)	x	x	8
1267	5	"(87)<gui.action.SimulateNoClosureAction: boolean isApplicable(java.io.Serializable)>""(87)<gui.action.SimulateNoClosureAction: boolean isApplicable(java.io.Serializable)>"	11613gui.action.SimulateNoClosureAction.isApplicable(Ljava/io/Serializable;)Z:86:2:89:3	2264gui.action.SimulateNoClosureAction.isApplicable(java.io.Serializable):-1:-1:-1:-1	gui.action.SimulateNoClosureAction:isApplicable(java.io.Serializable)gui.action.SimulateNoClosureAction.isApplicable(java.io.Serializable)	x	2448gui.action.SimulateNoClosureAction.isApplicable(java.io.Serializable):boolean:SimulateNoClosureAction.java:78:1:89:2	79
9084	1	x	x	x	gui.action.SimulateAction:putValue(java.lang.String,java.lang.Object)gui.action.SimulateAction.putValue(java.lang.String,java.lang.Object)	x	x	8
1269	5	"(103)<gui.action.SimulateAction: automata.AutomatonSimulator getSimulator(automata.Automaton)>""(103)<gui.action.SimulateAction: automata.AutomatonSimulator getSimulator(automata.Automaton)>"	9289gui.action.SimulateAction.getSimulator(Lautomata/Automaton;)Lautomata/AutomatonSimulator;:102:2:104:3	1758gui.action.SimulateAction.getSimulator(automata.Automaton):102:31:104:2	(103)gui.action.SimulateAction:getSimulator(automata.Automaton)gui.action.SimulateAction.getSimulator(automata.Automaton)	x	2450gui.action.SimulateAction.getSimulator(automata.Automaton):automata.AutomatonSimulator:SimulateAction.java:95:1:104:2	79
6495	5	"(421)<gui.action.SimulateAction: java.lang.Object getObject()>""(421)<gui.action.SimulateAction: java.lang.Object getObject()>"	8818gui.action.SimulateAction.getObject()Ljava/lang/Object;:420:2:423:3	1623gui.action.SimulateAction.getObject():-1:-1:-1:-1	gui.action.SimulateAction:getObject()gui.action.SimulateAction.getObject()	x	2271gui.action.SimulateAction.getObject():java.lang.Object:SimulateAction.java:415:1:423:2	79
6497	5	"(277)<gui.action.SimulateAction: void handleInputFile(java.lang.Object)>""(277)<gui.action.SimulateAction: void handleInputFile(java.lang.Object)>"	11655gui.action.SimulateAction.handleInputFile(Ljava/lang/Object;)V:274:2:300:3	2272gui.action.SimulateAction.handleInputFile(java.lang.Object):274:15:300:2	(276)gui.action.SimulateAction:handleInputFile(java.lang.Object)gui.action.SimulateAction.handleInputFile(java.lang.Object)	x	2457gui.action.SimulateAction.handleInputFile(java.lang.Object):void:SimulateAction.java:274:1:300:2	79
6501	6	"(244)<gui.environment.Profile: boolean transitionsFromTuringFinalStateAllowed()>""(244)<gui.environment.Profile: boolean transitionsFromTuringFinalStateAllowed()>"	11666gui.environment.Profile.transitionsFromTuringFinalStateAllowed()Z:243:2:245:3	2275gui.environment.Profile.transitionsFromTuringFinalStateAllowed():-1:-1:-1:-1	gui.environment.Profile:transitionsFromTuringFinalStateAllowed()gui.environment.Profile.transitionsFromTuringFinalStateAllowed()	2379gui.environment.Profile.transitionsFromTuringFinalStateAllowed()Z:244	2460gui.environment.Profile.transitionsFromTuringFinalStateAllowed():boolean:Profile.java:238:1:245:2	95
9085	1	x	x	x	automata.turing.TuringMachine:getFinalStates()automata.turing.TuringMachine.getFinalStates()	x	x	8
1481	2	"(274)<gui.action.SimulateAction: void access$0(gui.action.SimulateAction,java.lang.Object)>""(274)<gui.action.SimulateAction: void access$0(gui.action.SimulateAction,java.lang.Object)>"	x	x	(274)gui.action.SimulateAction:access$0(gui.action.SimulateAction,java.lang.Object)gui.action.SimulateAction.access$0(gui.action.SimulateAction,java.lang.Object)	x	x	9
9086	1	x	x	x	gui.sim.TraceWindow:setVisible(boolean)gui.sim.TraceWindow.setVisible(boolean)	x	x	8
9087	1	x	x	x	gui.sim.TraceWindow:toFront()gui.sim.TraceWindow.toFront()	x	x	8
9088	1	x	x	x	gui.action.SaveAsAction:putValue(java.lang.String,java.lang.Object)gui.action.SaveAsAction.putValue(java.lang.String,java.lang.Object)	x	x	8
9089	1	x	x	x	gui.action.MultipleCYKParseAction:hypothesizeLambda(gui.environment.GrammarEnvironment,grammar.Grammar)gui.action.MultipleCYKParseAction.hypothesizeLambda(gui.environment.GrammarEnvironment,grammar.Grammar)	x	x	8
6783	5	"(135)<gui.action.ConvertAutomatonToGrammarAction$3: void actionPerformed(java.awt.event.ActionEvent)>""(135)<gui.action.ConvertAutomatonToGrammarAction$3: void actionPerformed(java.awt.event.ActionEvent)>"	9630gui.action.ConvertAutomatonToGrammarAction$3.actionPerformed(Ljava/awt/event/ActionEvent;)V:134:4:136:5	1853gui.action.ConvertAutomatonToGrammarAction$3.actionPerformed(java.awt.event.ActionEvent):134:16:136:4	(135)gui.action.ConvertAutomatonToGrammarAction$3:actionPerformed(java.awt.event.ActionEvent)gui.action.ConvertAutomatonToGrammarAction$3.actionPerformed(java.awt.event.ActionEvent)	x	2299gui.action.ConvertAutomatonToGrammarAction$22.actionPerformed(java.awt.event.ActionEvent):void:ConvertAutomatonToGrammarAction.java:134:3:136:4	79
6699	5	"(72)<gui.action.UserControlParseAction: void actionPerformed(java.awt.event.ActionEvent)>""(72)<gui.action.UserControlParseAction: void actionPerformed(java.awt.event.ActionEvent)>"	11816gui.action.UserControlParseAction.actionPerformed(Ljava/awt/event/ActionEvent;)V:71:2:79:3	2304gui.action.UserControlParseAction.actionPerformed(java.awt.event.ActionEvent):71:14:79:2	(72)gui.action.UserControlParseAction:actionPerformed(java.awt.event.ActionEvent)gui.action.UserControlParseAction.actionPerformed(java.awt.event.ActionEvent)	x	2502gui.action.UserControlParseAction.actionPerformed(java.awt.event.ActionEvent):void:UserControlParseAction.java:68:1:79:2	79
6700	5	"(96)<gui.grammar.parse.UserControlParsePane: void <init>(gui.environment.GrammarEnvironment,grammar.Grammar)>""(96)<gui.grammar.parse.UserControlParsePane: void <init>(gui.environment.GrammarEnvironment,grammar.Grammar)>"	11822gui.grammar.parse.UserControlParsePane.<init>(Lgui/environment/GrammarEnvironment;Lgrammar/Grammar;)V:95:2:98:3	2305gui.grammar.parse.UserControlParsePane.UserControlParsePane(gui.environment.GrammarEnvironment,grammar.Grammar):95:9:98:2	gui.grammar.parse.UserControlParsePane:<init>(gui.environment.GrammarEnvironment,grammar.Grammar)gui.grammar.parse.UserControlParsePane.<init>(gui.environment.GrammarEnvironment,grammar.Grammar)	x	2503gui.grammar.parse.UserControlParsePane.<init>(gui.environment.GrammarEnvironment;grammar.Grammar):void:UserControlParsePane.java:89:1:98:2	79
9090	1	x	x	x	gui.action.BatchMultipleSimulateAction:putValue(java.lang.String,java.lang.Object)gui.action.BatchMultipleSimulateAction.putValue(java.lang.String,java.lang.Object)	x	x	8
9091	1	x	x	x	gui.action.BatchMultipleSimulateAction:confirmContinue(int,java.awt.Component)gui.action.BatchMultipleSimulateAction.confirmContinue(int,java.awt.Component)	x	x	8
6776	5	"(41)<gui.JTableExtender: void <init>(javax.swing.table.TableModel,gui.action.BatchMultipleSimulateAction)>""(41)<gui.JTableExtender: void <init>(javax.swing.table.TableModel,gui.action.BatchMultipleSimulateAction)>"	8824gui.JTableExtender.<init>(Ljavax/swing/table/TableModel;Lgui/action/BatchMultipleSimulateAction;)V:40:2:43:3	1626gui.JTableExtender.JTableExtender(javax.swing.table.TableModel,gui.action.BatchMultipleSimulateAction):40:9:43:2	gui.JTableExtender:<init>(javax.swing.table.TableModel,gui.action.BatchMultipleSimulateAction)gui.JTableExtender.<init>(javax.swing.table.TableModel,gui.action.BatchMultipleSimulateAction)	x	2103gui.JTableExtender.<init>(javax.swing.table.TableModel;gui.action.BatchMultipleSimulateAction):void:JTableExtender.java:40:1:43:2	79
9092	1	x	x	x	gui.action.BatchMultipleSimulateAction$1:<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)gui.action.BatchMultipleSimulateAction$1.<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)	x	x	8
9093	1	x	x	x	gui.action.BatchMultipleSimulateAction$2:<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)gui.action.BatchMultipleSimulateAction$2.<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)	x	x	8
9094	1	x	x	x	gui.action.BatchMultipleSimulateAction$3:<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)gui.action.BatchMultipleSimulateAction$3.<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)	x	x	8
9095	1	x	x	x	gui.action.BatchMultipleSimulateAction$4:<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)gui.action.BatchMultipleSimulateAction$4.<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)	x	x	8
9096	1	x	x	x	gui.action.BatchMultipleSimulateAction$5:<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)gui.action.BatchMultipleSimulateAction$5.<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)	x	x	8
9097	1	x	x	x	gui.action.BatchMultipleSimulateAction$6:<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)gui.action.BatchMultipleSimulateAction$6.<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)	x	x	8
9098	1	x	x	x	gui.action.BatchMultipleSimulateAction$8:<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)gui.action.BatchMultipleSimulateAction$8.<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)	x	x	8
9099	1	x	x	x	gui.action.BatchMultipleSimulateAction$9:<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)gui.action.BatchMultipleSimulateAction$9.<init>(gui.action.BatchMultipleSimulateAction,java.lang.String)	x	x	8
